DATAFLOW,LAST UPDATE,freq,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W23,51,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W24,62,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W25,61,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W26,79,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W27,52,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W28,50,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W29,61,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W30,85,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W31,54,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W32,54,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W33,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W34,76,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W35,42,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W36,54,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W37,45,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W38,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W39,71,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W40,59,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W41,71,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W42,47,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W43,55,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W44,70,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W45,58,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W46,71,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W47,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W48,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W49,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W50,72,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W51,77,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2012-W52,68,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W01,70,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W02,79,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W03,75,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W04,85,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W05,73,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W06,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W07,91,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W08,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W09,77,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W10,73,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W11,76,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W12,63,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W13,59,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W14,59,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W15,64,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W16,61,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W17,71,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W18,44,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W19,72,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W20,63,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W21,55,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W22,54,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W23,75,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W24,56,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W25,68,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W26,56,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W27,49,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W28,56,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W29,62,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W30,64,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W31,70,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W32,70,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W33,66,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W34,44,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W35,38,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W36,57,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W37,59,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W38,57,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W39,63,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W40,66,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W41,69,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W42,73,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W43,73,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W44,68,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W45,52,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W46,50,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W47,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W48,76,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W49,70,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W50,58,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W51,68,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2013-W52,76,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W01,64,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W02,77,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W03,75,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W04,72,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W05,68,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W06,69,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W07,60,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W08,82,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W09,62,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W10,72,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W11,75,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W12,49,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W13,58,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W14,66,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W15,68,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W16,63,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W17,73,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W18,55,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W19,54,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W20,68,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W21,79,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W22,61,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W23,56,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W24,64,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W25,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W26,56,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W27,61,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W28,73,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W29,72,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W30,56,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W31,73,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W32,75,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W33,57,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W34,54,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W35,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W36,55,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W37,59,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W38,68,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W39,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W40,74,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W41,62,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W42,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W43,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W44,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W45,71,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W46,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W47,69,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W48,78,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W49,72,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W50,79,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W51,69,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2014-W52,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W01,103,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W02,81,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W03,89,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W04,75,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W05,90,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W06,92,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W07,118,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W08,95,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W09,104,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W10,61,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W11,81,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W12,79,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W13,76,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W14,71,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W15,57,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W16,77,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W17,49,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W18,76,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W19,56,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W20,60,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W21,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W22,54,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W23,63,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W24,47,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W25,63,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W26,70,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W27,69,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W28,60,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W29,50,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W30,69,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W31,46,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W32,75,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W33,64,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W34,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W35,70,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W36,64,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W37,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W38,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W39,60,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W40,69,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W41,56,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W42,78,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W43,66,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W44,75,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W45,62,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W46,60,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W47,79,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W48,79,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W49,74,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W50,70,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W51,81,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W52,61,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2015-W53,69,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2016-W01,75,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2016-W02,75,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2016-W03,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2016-W04,67,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2016-W05,63,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2016-W06,70,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2016-W07,73,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2016-W08,65,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2016-W09,82,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2016-W10,74,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2016-W11,71,,
ESTAT:DEMO_R_MWK3_TS(1.0),04/09/25 23:00:00,Weekly,Total,Number,Prov. Brabant wallon,2016-W12,70,,
